"gut_r1"	"gut_r2"	"gut_r3"	"duct_r1"	"duct_r2"	"duct_r3"	"node_r1"	"node_r2"	"node_r3"
"ENSMUSG00000028088"	511.53	549.57	978.23	239.19	287.72	173.7	485.48	622.34	533.53
"ENSMUSG00000028098"	2616.86	2155.54	2276.78	5292.74	5469.66	3918.13	13115.52	12737.3	13773.92
"ENSMUSG00000028099"	1673.35	1642.5	1575.96	2819.29	2863.72	2205.27	10522.24	7931.02	7895.24
"ENSMUSG00000028100"	370.01	414.32	554.15	7392.11	10251.87	7738.83	41550.34	27235.87	25642.62
"ENSMUSG00000028101"	263.63	314.04	260.82	820.3	1028.28	657.05	2129.23	2437.31	2359.49
"ENSMUSG00000028102"	222	270.51	307.86	384.27	339.86	487.12	370.87	267.65	252.96
"ENSMUSG00000028106"	1122.97	774.22	834.33	656.4	376.55	414.62	430.51	623.97	681.39
"ENSMUSG00000028107"	1314.44	1152.78	1147.04	885.39	611.17	677.44	767.83	698.81	558.47
"ENSMUSG00000028114"	631.78	432.97	441.38	326.24	267.45	190.32	219.91	316.46	469.4
"ENSMUSG00000028121"	65.68	45.09	80.25	505.04	421.93	273.39	185.43	484.86	578.07
"ENSMUSG00000028149"	1836.15	1432.62	1544.83	1168.5	929.79	592.1	976.56	1152.76	1284.4
"ENSMUSG00000028161"	3256.97	2941.42	3229.41	1841.36	1723.45	1821.61	2154.39	1116.15	1361
"ENSMUSG00000028163"	6724.85	7346.55	7635.61	4194.04	5781.52	4014.8	3144	2507.27	3090.76
"ENSMUSG00000028164"	916.69	1194.76	1407.85	548.17	364.97	425.95	333.6	449.88	491.67
"ENSMUSG00000028173"	1894.43	1893.58	2259.48	502.69	875.72	577	186.37	684.17	508.59
"ENSMUSG00000028179"	0	3.11	7.61	36.07	0.97	64.95	0.93	12.2	11.58
"ENSMUSG00000028186"	1.85	0	0	5.49	0	224.3	0	5.69	0.89
"ENSMUSG00000028189"	409.78	450.07	334.15	174.1	131.31	161.62	95.05	142.37	133.61
"ENSMUSG00000028245"	6905.22	5362.02	7279.32	3274.14	1782.35	1770.26	1799.37	2381.99	3011.49
"ENSMUSG00000028251"	357.98	323.37	321	208.6	123.59	252.25	136.98	143.18	90.85
"ENSMUSG00000028255"	78.63	14.77	36.67	0	0	0	0	0	0
"ENSMUSG00000028256"	359.83	360.68	391.57	200.76	110.07	108.75	168.66	159.45	209.32
"ENSMUSG00000028266"	580.91	527.81	512.64	872.84	1457.93	1377.54	598.24	979.48	860.42
"ENSMUSG00000028273"	2482.74	2136.88	2348.03	1453.17	1307.31	1076.96	1420.11	2066.34	3163.8
"ENSMUSG00000028278"	44.4	9.33	9.69	148.22	50.21	104.22	949.54	619.09	582.52
"ENSMUSG00000028282"	1534.6	1195.53	1336.59	924.6	586.07	933.46	666.26	876.16	836.38
"ENSMUSG00000028300"	310.8	299.27	314.09	1157.52	1412.55	1042.22	3041.5	3302.9	4195.24
"ENSMUSG00000028318"	590.16	747.01	650.31	379.57	344.69	271.88	162.14	208.26	212.88
"ENSMUSG00000028334"	1086.89	1388.31	1257.73	3208.27	3229.66	3619.06	15822.49	6071.31	6225.17
"ENSMUSG00000028337"	3949.81	3721.08	4372.99	1663.34	1065.93	669.89	2113.39	2434.06	2671.24
"ENSMUSG00000028339"	30.53	16.32	35.97	3.92	2.9	6.8	1.86	2.44	0.89
"ENSMUSG00000028345"	1703.87	1222.74	1409.24	926.95	690.35	507.51	575.87	798.06	720.58
"ENSMUSG00000028347"	1223.79	973.22	944.33	20.39	52.14	24.17	254.39	203.38	369.64
"ENSMUSG00000028348"	74.93	44.31	95.47	0	0	0.76	0.93	8.14	17.81
"ENSMUSG00000028362"	1079.49	998.87	1059.17	225.07	137.1	43.8	162.14	143.99	169.23
"ENSMUSG00000028367"	1418.97	1875.7	1648.6	3248.26	3518.35	7020.61	17225.83	3600.64	3585.1
"ENSMUSG00000028383"	1166.44	1047.84	1244.58	781.09	569.66	679.71	1267.29	830.61	942.37
"ENSMUSG00000028398"	375.56	402.66	323.77	558.37	678.76	987.08	909.47	472.66	380.33
"ENSMUSG00000028405"	1319.99	1108.47	1176.09	974.79	838.07	617.78	2653.85	2944.95	3217.24
"ENSMUSG00000028413"	1585.47	1695.36	1605.71	763.84	618.9	732.57	418.39	959.95	739.29
"ENSMUSG00000028415"	17.58	47.42	78.87	0	0	0	0	0	0
"ENSMUSG00000028423"	2829.62	2339.76	2508.54	1913.51	1437.66	956.88	1010.1	1501.76	1529.35
"ENSMUSG00000028430"	1197.89	1253.06	1658.98	745.01	179.59	284.72	282.34	607.7	417.74
"ENSMUSG00000028433"	1481.87	1414.74	1917.03	832.85	328.28	573.97	508.78	780.98	1090.23
"ENSMUSG00000028435"	35.15	21.77	36.67	356.82	134.21	401.03	55.91	87.86	57.9
"ENSMUSG00000028436"	2167.31	2548.09	2387.47	1708.83	1456.97	1589	950.47	1090.12	1075.09
"ENSMUSG00000028438"	168.35	153.91	240.75	101.17	30.9	21.9	32.61	36.61	64.13
"ENSMUSG00000028447"	1653	1972.86	1749.61	2925.16	3220.97	4459.63	5666.46	2536.56	2459.25
"ENSMUSG00000028460"	12.03	15.55	2.77	98.81	56.97	91.38	183.57	107.38	48.1
"ENSMUSG00000028464"	1248.77	1600.52	1136.66	295.65	306.07	320.97	455.67	583.29	613.7
"ENSMUSG00000028465"	24486.03	22509.14	22675.06	7663.45	5852	3906.04	5690.69	7608.05	7549.65
"ENSMUSG00000028467"	1140.54	1393.75	1385.02	931.66	540.69	495.43	1044.58	1164.15	1013.63
"ENSMUSG00000028469"	9.25	14.77	30.44	92.54	139.03	23.41	271.16	352.25	367.86
"ENSMUSG00000028480"	1258.02	1329.23	1403.01	5545.26	7043.45	5868.89	52778.91	16048.33	16098.67
"ENSMUSG00000028496"	135.05	103.38	116.92	507.39	338.9	771.84	359.69	260.33	235.15
"ENSMUSG00000028514"	739.09	817.75	746.47	573.27	417.1	564.91	651.35	573.53	541.55
"ENSMUSG00000028517"	197.03	153.13	145.28	18.82	23.17	56.64	11.18	21.97	62.35
"ENSMUSG00000028549"	61.98	86.28	46.35	128.61	97.52	193.34	72.68	115.52	61.46
"ENSMUSG00000028556"	1682.6	1282.59	1582.88	436.03	362.07	537.72	382.05	757.39	1030.55
"ENSMUSG00000028557"	2047.98	1554.66	1769.67	1295.54	1354.62	1055.06	2110.6	1547.32	2163.53
"ENSMUSG00000028580"	1660.4	2000.85	2002.82	1203	1085.24	702.36	923.44	1814.15	1917.7
"ENSMUSG00000028602"	11.1	10.88	8.99	167.04	114.9	46.82	125.8	95.18	65.91
"ENSMUSG00000028609"	760.36	985.65	873.77	1004.59	1483.03	2341.97	1304.56	735.42	701.88
"ENSMUSG00000028613"	114.7	61.41	72.64	2215.44	2212.97	1622.23	365.28	909.52	923.67
"ENSMUSG00000028630"	1329.24	928.13	1004.52	703.45	673.93	755.23	540.46	876.16	896.05
"ENSMUSG00000028636"	117.48	153.13	149.43	425.83	273.24	555.85	1235.61	417.34	429.32
"ENSMUSG00000028637"	8.33	3.11	0	26.66	63.72	26.43	42.86	36.61	37.41
"ENSMUSG00000028641"	75.85	80.84	65.72	325.45	256.83	343.63	1065.08	838.74	776.7
"ENSMUSG00000028645"	2469.79	2181.97	1866.53	1221.82	1794.9	1055.06	372.73	545.87	500.58
"ENSMUSG00000028646"	2977.62	2408.17	2849.6	1942.53	1962.9	1220.45	3180.34	2665.1	2303.37
"ENSMUSG00000028653"	1218.24	1263.16	1221.06	1159.08	448	650.25	442.62	520.65	476.53
"ENSMUSG00000028655"	503.21	445.41	474.59	94.11	140.97	50.6	41	105.76	117.57
"ENSMUSG00000028656"	3564.08	3511.98	3160.23	1171.63	1232	825.47	1503.04	1574.98	1727.08
"ENSMUSG00000028661"	0	0	0	75.29	30.9	57.4	0	19.52	28.5
"ENSMUSG00000028706"	448.63	461.73	458.68	897.15	855.45	779.4	1150.81	1622.97	1393.96
"ENSMUSG00000028708"	2603.91	2513.11	2678.03	1635.89	1600.83	936.48	938.35	1446.44	1157.92
"ENSMUSG00000028718"	767.76	495.16	821.88	363.1	92.69	213.73	17.7	161.08	114.9
"ENSMUSG00000028743"	2009.13	2467.25	1966.84	868.14	931.72	952.34	426.78	283.92	362.52
"ENSMUSG00000028758"	678.03	771.11	524.4	28.23	0	37.76	19.57	20.34	55.22
"ENSMUSG00000028760"	4320.74	3892.09	4411.73	1816.27	1093.93	1649.42	475.23	858.26	1238.98
"ENSMUSG00000028771"	697.46	715.14	601.88	285.46	320.55	427.46	107.16	216.4	174.58
"ENSMUSG00000028772"	755.74	901.7	897.98	1159.08	1065.93	1937.16	909.47	693.12	854.19
"ENSMUSG00000028776"	23.13	74.62	22.83	0.78	0.97	3.02	66.16	8.14	5.34
"ENSMUSG00000028789"	13.88	10.88	17.3	214.09	148.69	169.17	382.98	347.37	280.57
"ENSMUSG00000028792"	2817.59	2737.76	2938.85	6303.6	6917.93	6599.19	9811.25	7637.34	6189.54
"ENSMUSG00000028793"	4411.39	3482.44	3607.84	10696.83	14793.66	7711.64	21153.5	22870.52	20897.81
"ENSMUSG00000028794"	3.7	7.77	2.77	22.74	26.07	2.27	62.43	64.27	91.74
"ENSMUSG00000028799"	277.5	439.19	488.42	927.74	903.72	734.08	861.94	1296.75	1087.56
"ENSMUSG00000028811"	2109.96	1862.48	1856.15	1447.68	916.28	1144.93	864.74	980.29	792.73
"ENSMUSG00000028822"	1844.48	2230.16	2213.13	3018.48	3566.62	4523.82	3079.7	1635.99	1717.29
"ENSMUSG00000028825"	0.93	0	0	18.82	23.17	58.91	0	0.81	0
"ENSMUSG00000028826"	1527.2	1284.93	1519.23	942.64	817.79	789.97	1289.65	1446.44	1350.31
"ENSMUSG00000028836"	0	1.55	5.53	58.82	3.86	41.54	20.5	32.54	56.11
"ENSMUSG00000028838"	93.43	52.86	49.81	893.23	1115.17	657.05	5426.98	3545.33	2892.13
"ENSMUSG00000028848"	217.38	344.36	279.49	524.65	499.17	644.21	616.87	474.28	481.87
"ENSMUSG00000028849"	5048.72	5694.72	5484.74	3015.35	2695.72	1580.69	1643.75	2456.83	2414.71
"ENSMUSG00000028860"	1.85	10.88	15.91	88.62	75.31	27.94	125.8	78.1	24.94
"ENSMUSG00000028868"	2622.41	2909.55	3104.88	1725.3	1871.17	2014.2	2318.4	1710.83	1652.27
"ENSMUSG00000028894"	2502.16	1970.53	2567.34	1566.1	1915.59	1198.55	4807.32	5169.93	6015.85
"ENSMUSG00000028920"	1101.69	1215.74	1322.76	820.3	790.76	686.5	1194.61	873.72	640.42
"ENSMUSG00000028923"	3044.22	3781.71	3389.91	6194.59	7485.66	6300.88	11667.46	7954.61	7392.88
"ENSMUSG00000028926"	1645.6	1427.96	1548.98	999.89	914.35	490.14	564.69	613.39	419.52
"ENSMUSG00000028927"	52.73	70.74	101.7	272.13	336.97	184.28	82.93	138.3	195.96
"ENSMUSG00000028943"	0.93	10.11	16.6	76.85	124.55	88.36	47.52	91.11	114.01
"ENSMUSG00000028948"	845.46	1031.52	843.33	720.7	399.72	448.61	580.53	414.08	402.6
"ENSMUSG00000028961"	2493.84	2740.87	2182	1181.04	1407.72	1536.14	2095.69	1635.99	1295.98
"ENSMUSG00000028965"	152.63	101.05	197.86	2228.77	2670.62	2160.71	7939.2	8560.68	9284.75
"ENSMUSG00000028970"	257.15	134.48	153.58	606.99	818.76	657.8	68.96	250.56	210.21
"ENSMUSG00000028973"	1053.59	1182.32	993.45	609.34	608.28	655.54	355.96	582.48	498.8
"ENSMUSG00000028980"	465.28	544.13	624.02	273.69	112	137.45	143.5	265.21	176.36
"ENSMUSG00000028988"	407.93	458.62	386.73	207.82	233.66	229.59	294.46	166.77	178.14
"ENSMUSG00000028995"	1362.54	963.89	1207.92	751.29	369.79	490.14	792.06	1555.45	1779.64
"ENSMUSG00000029001"	24.98	21.77	20.75	204.68	104.28	101.96	388.57	182.23	66.8
"ENSMUSG00000029004"	2853.67	3068.12	3566.33	5386.84	6474.76	5091.75	4708.54	5360.29	6422.9
"ENSMUSG00000029029"	249.75	416.65	485.66	748.15	624.69	681.22	1092.11	571.91	616.37
"ENSMUSG00000029030"	2866.62	2873.79	3252.24	4010.53	4998.48	3967.22	7405.26	4510.97	4609.42
"ENSMUSG00000029036"	1972.13	1727.23	1528.23	1012.43	1046.62	569.44	493.87	704.51	387.46
"ENSMUSG00000029053"	17.58	18.66	7.61	72.93	74.34	55.89	74.55	73.22	95.31
"ENSMUSG00000029061"	108.23	113.49	132.14	1765.29	2075.86	1436.45	4536.15	5303.34	4797.36
"ENSMUSG00000029075"	152.63	136.81	240.06	2209.16	2813.52	2056.49	15070.5	6831.14	6717.73
"ENSMUSG00000029082"	5.55	10.11	7.61	44.7	75.31	55.13	279.55	90.3	62.35
"ENSMUSG00000029084"	162.8	83.95	123.14	940.29	644.97	1201.57	217.12	484.86	366.08
"ENSMUSG00000029086"	15.73	38.09	34.59	0	0.97	0.76	0	0.81	0
"ENSMUSG00000029094"	69.38	129.04	220.69	56.46	18.34	62.68	611.28	207.45	160.33
"ENSMUSG00000029096"	362.61	384.78	384.65	47.84	59.86	9.82	13.98	25.22	83.73
"ENSMUSG00000029098"	3539.1	3534.52	3427.96	1333.18	853.52	599.65	747.33	1270.72	1280.84
"ENSMUSG00000029102"	136.9	196.66	94.78	82.34	37.66	37.76	46.59	33.35	29.39
"ENSMUSG00000029119"	614.21	515.37	547.23	330.16	261.66	145	366.21	523.91	468.51
"ENSMUSG00000029121"	16.65	0.78	0	513.67	143.86	211.46	102.5	52.88	160.33
"ENSMUSG00000029147"	6339.12	4743.27	4319.72	3507.84	2820.28	2228.68	3576.37	2582.12	2294.47
"ENSMUSG00000029151"	0.93	1.55	0	25.1	35.72	0.76	0.93	15.46	8.02
"ENSMUSG00000029162"	1994.33	2531.76	1640.99	436.81	712.55	553.58	380.19	336.8	326.89
"ENSMUSG00000029163"	433.83	479.61	341.76	291.73	64.69	165.4	129.52	132.6	159.44
"ENSMUSG00000029167"	0.93	0.78	0	57.25	38.62	30.21	0	45.56	0
"ENSMUSG00000029168"	5.55	3.11	8.3	152.92	24.14	89.87	73.61	67.52	94.42
"ENSMUSG00000029169"	4441.91	3855.56	4641.41	2966.72	2115.45	2599.5	2103.14	3075.92	3013.27
"ENSMUSG00000029171"	1779.73	1372.76	1347.66	812.46	407.45	636.66	685.83	645.12	447.14
"ENSMUSG00000029174"	3929.46	2976.4	2939.54	1923.7	1477.24	1663.77	2501.97	4624.87	4433.95
"ENSMUSG00000029175"	367.23	430.64	390.19	1112.82	1004.14	704.63	646.69	558.89	714.35
"ENSMUSG00000029177"	1573.45	1559.32	1674.89	4212.86	2560.55	4572.91	1326.93	1343.94	1192.66
"ENSMUSG00000029191"	1296.87	1424.85	1340.75	1108.89	861.24	941.77	699.81	944.5	1052.82
"ENSMUSG00000029199"	598.48	658.4	552.76	888.53	697.1	1042.22	735.21	688.24	700.99
"ENSMUSG00000029213"	3808.28	4350.72	3928.15	2260.14	2259.31	2578.35	3716.14	3044.2	3240.4
"ENSMUSG00000029217"	528.18	593.88	588.05	1371.61	1441.52	928.18	888.97	1620.53	1463.43
"ENSMUSG00000029223"	3.7	2.33	2.08	149.79	66.62	267.35	142.57	26.03	14.25
"ENSMUSG00000029227"	2395.78	2389.51	2628.91	2174.66	1871.17	1443.24	2007.16	2129.8	1752.02
"ENSMUSG00000029231"	70.3	87.06	35.28	5.49	11.59	20.39	5.59	9.76	13.36
"ENSMUSG00000029233"	520.78	631.19	509.18	913.62	1158.62	1241.6	1021.29	1101.51	1076.87
"ENSMUSG00000029234"	1146.09	1125.57	1084.77	1693.14	1686.76	2381.24	2065.87	1947.57	1746.68
"ENSMUSG00000029249"	1756.6	1825.95	1680.43	3125.92	3563.73	3046.59	3655.57	4250.65	4696.71
"ENSMUSG00000029263"	241.43	168.68	118.99	60.39	11.59	36.25	41.93	175.72	154.98
"ENSMUSG00000029270"	2064.63	2370.08	2747.9	1538.65	1224.28	1684.16	944.88	531.23	720.58
"ENSMUSG00000029309"	56.43	266.62	114.15	2.35	4.83	0	3.73	1.63	2.67
"ENSMUSG00000029312"	208.13	175.68	157.73	592.09	491.45	255.27	1542.18	1427.73	1554.29
"ENSMUSG00000029313"	3644.55	3071.23	3758.65	1371.61	1861.52	1072.43	969.1	2561.78	3031.08
"ENSMUSG00000029314"	5.55	7.77	1.38	66.66	33.79	2.27	12.11	33.35	40.97
"ENSMUSG00000029319"	2344.91	2491.34	2177.15	1132.42	1232	1405.48	601.96	492.18	571.84
"ENSMUSG00000029326"	971.26	1323.02	1383.64	655.61	826.48	502.98	465.92	672.78	803.42
"ENSMUSG00000029330"	946.29	762.56	624.71	263.5	250.07	222.79	45.66	178.97	195.96
"ENSMUSG00000029338"	4770.29	3015.26	3789.78	2169.17	1091.03	959.9	589.85	2770.04	3378.46
"ENSMUSG00000029344"	794.59	427.53	470.44	2471.09	4104.42	3065.47	3335.02	930.67	930.79
"ENSMUSG00000029346"	774.24	460.96	435.85	1217.12	1456.97	1397.93	1547.77	959.14	1030.55
"ENSMUSG00000029359"	20.35	16.32	15.91	206.25	384.28	402.54	487.35	187.92	277.9
"ENSMUSG00000029366"	6339.12	4512.4	4809.53	2130.74	2140.55	1657.73	1306.43	2084.24	2677.47
"ENSMUSG00000029370"	14.8	0.78	22.14	94.89	107.17	64.95	34.48	248.12	210.21
"ENSMUSG00000029373"	5.55	0.78	3.46	17.25	31.86	24.17	2.8	5.69	0
"ENSMUSG00000029376"	20.35	43.53	28.36	101.17	149.66	138.96	13.05	44.74	7.13
"ENSMUSG00000029378"	270.1	102.61	108.62	399.17	756	658.56	166.8	405.13	537.1
"ENSMUSG00000029380"	460.66	360.68	504.34	880.68	1660.69	985.57	490.14	2351.08	1818.83
"ENSMUSG00000029384"	6.48	3.11	4.15	12.55	15.45	15.1	20.5	11.39	10.69
"ENSMUSG00000029386"	37	69.18	69.87	28.23	5.79	3.78	2.8	4.07	5.34
"ENSMUSG00000029392"	370.93	425.2	310.63	46.27	56.97	61.17	7.45	39.86	17.81
"ENSMUSG00000029394"	372.78	423.64	410.25	665.81	751.17	726.53	765.97	608.51	466.73
"ENSMUSG00000029408"	48.1	48.97	65.72	186.65	385.24	100.45	342.91	244.06	206.64
"ENSMUSG00000029428"	2337.51	2012.51	2082.38	451.71	618.9	361	1109.81	974.6	1321.81
"ENSMUSG00000029434"	1800.08	1569.43	1607.1	1199.86	859.31	530.93	838.65	749.25	702.77
"ENSMUSG00000029438"	48.1	83.95	60.88	226.64	208.55	166.15	240.41	267.65	249.4
"ENSMUSG00000029440"	531.88	650.63	575.59	838.34	700	1286.16	882.44	711.02	713.46
"ENSMUSG00000029449"	1871.3	1652.6	1575.27	1168.5	1234.9	940.26	3529.78	3515.22	3728.51
"ENSMUSG00000029455"	5545.45	6105.93	4746.57	2189.56	2868.55	2318.55	1968.03	1723.04	1780.53
"ENSMUSG00000029458"	2241.31	1819.73	1913.57	1401.41	1143.17	1052.79	1141.49	1352.89	1499.95
"ENSMUSG00000029461"	803.84	739.24	1239.74	511.31	661.38	419.15	1273.81	855.01	1118.73
"ENSMUSG00000029470"	1583.62	1117.02	1367.03	4495.96	6385.93	4191.52	3198.04	3669.79	3960.98
"ENSMUSG00000029477"	2.78	7.77	8.3	12.55	27.03	43.05	13.05	21.97	8.91
"ENSMUSG00000029482"	1841.7	1458.27	1712.94	758.35	785.93	506	1707.11	1832.05	1522.22
"ENSMUSG00000029484"	604.96	565.9	807.35	12771.11	18574.63	11320.88	46528.19	35600.5	36180.6
"ENSMUSG00000029499"	8.33	28.76	23.52	83.91	73.38	129.14	508.78	93.55	80.16
"ENSMUSG00000029528"	7609.16	7165.43	6512.78	2820.86	3068.41	1473.45	4210.01	6488.64	6212.7
"ENSMUSG00000029530"	750.19	537.13	752.7	1944.09	1232.97	1416.81	533.94	624.78	461.39
"ENSMUSG00000029547"	1266.34	1231.29	1259.11	839.12	654.62	522.62	632.71	937.18	619.04
"ENSMUSG00000029551"	135.98	125.15	136.98	233.7	296.41	343.63	367.14	195.25	162.11
"ENSMUSG00000029553"	0	0	0	59.6	169.93	56.64	0	25.22	1.78
"ENSMUSG00000029560"	367.23	432.97	493.96	1132.42	1144.14	892.68	1644.68	1365.9	1146.34
"ENSMUSG00000029561"	824.19	1176.88	1083.39	465.05	595.72	373.84	156.55	175.72	151.42
"ENSMUSG00000029570"	390.36	573.67	556.22	1129.28	1326.62	936.48	792.99	954.26	873.79
"ENSMUSG00000029578"	867.66	932.8	873.08	1393.57	1331.45	1262.74	1627.91	1284.55	1340.52
"ENSMUSG00000029581"	2032.25	1660.38	2475.33	15500.21	18559.18	10172.18	108279.69	63044.64	59945.6
"ENSMUSG00000029594"	397.76	465.62	417.17	230.56	286.76	220.53	82.93	187.92	104.21
"ENSMUSG00000029602"	32.38	14.77	16.6	318.4	336	201.65	116.48	119.59	95.31
"ENSMUSG00000029603"	24.05	41.2	40.82	1193.59	773.38	677.44	1246.79	705.32	744.63
"ENSMUSG00000029627"	581.83	603.99	454.53	890.88	682.62	756.74	1087.45	806.2	1005.61
"ENSMUSG00000029640"	4170.88	3149.74	4743.11	1735.49	1905.93	550.56	1202.99	2869.29	3414.09
"ENSMUSG00000029641"	46.25	36.53	42.2	488.57	560.97	237.14	338.25	1223.54	1281.73
"ENSMUSG00000029642"	1100.77	1186.21	1073.7	1464.15	1851.86	2668.22	3568.91	1956.52	1812.59
"ENSMUSG00000029658"	0	0.78	0.69	31.37	46.34	76.28	13.05	10.58	0
"ENSMUSG00000029673"	3.7	5.44	19.37	44.7	52.14	24.92	6.52	30.91	12.47
"ENSMUSG00000029674"	1829.68	1797.19	1253.58	294.08	336	210.71	516.23	458.01	627.95
"ENSMUSG00000029675"	73.08	282.17	262.2	5.49	6.76	12.08	4.66	5.69	11.58
"ENSMUSG00000029684"	494.88	437.64	459.37	734.82	690.35	884.37	1410.79	1374.04	1660.28
"ENSMUSG00000029686"	3820.3	3217.37	3903.24	2619.31	1809.38	1657.73	2263.42	3621.8	3753.45
"ENSMUSG00000029708"	594.78	688.71	1032.19	392.9	394.9	263.57	344.78	711.83	457.82
"ENSMUSG00000029715"	327.45	473.39	478.74	614.83	725.1	1064.87	737.08	462.89	384.79
"ENSMUSG00000029716"	0	0	0	0	6.76	27.94	12.11	0.81	3.56
"ENSMUSG00000029725"	345.03	457.07	449.68	687.77	1002.21	950.83	1790.98	742.74	722.36
"ENSMUSG00000029726"	382.03	555.01	509.87	657.96	853.52	977.27	1279.4	768.78	676.05
"ENSMUSG00000029729"	545.76	288.39	382.58	297.22	109.1	164.64	241.34	280.66	333.13
"ENSMUSG00000029730"	3388.32	4093.42	3383.69	2722.83	1282.21	1953.78	1454.59	1371.6	1222.94
"ENSMUSG00000029735"	444.93	498.27	743.71	276.83	346.62	206.18	695.15	619.9	791.84
"ENSMUSG00000029759"	75.85	69.96	60.19	219.58	307.03	215.24	48.46	102.5	89.07
"ENSMUSG00000029765"	28.68	30.32	16.6	60.39	222.07	118.57	151.89	189.55	152.31
"ENSMUSG00000029775"	878.76	642.07	910.43	355.25	288.69	262.82	315.89	320.53	298.39
"ENSMUSG00000029776"	1801	1884.25	2019.42	1408.47	1484	1323.92	1622.32	1342.31	1447.4
"ENSMUSG00000029777"	4847.07	4745.6	4684.31	3104.75	2158.9	1883.54	3314.52	1948.38	1689.67
"ENSMUSG00000029780"	834.36	1069.61	957.48	672.08	645.93	683.48	756.65	644.31	668.92
"ENSMUSG00000029782"	962.94	867.5	1216.91	550.53	295.45	478.06	170.53	523.91	434.67
"ENSMUSG00000029797"	23.13	42.75	15.22	556.8	477.93	287.74	776.22	417.34	213.77
"ENSMUSG00000029802"	495.81	384.78	419.24	135.67	59.86	107.24	47.52	103.32	162.11
"ENSMUSG00000029810"	1413.42	1210.3	1346.97	22915.06	37425.39	34995.81	16985.42	25012.52	25032.49
"ENSMUSG00000029815"	216.45	260.41	217.23	423.48	411.31	620.8	533.01	251.38	264.54
"ENSMUSG00000029821"	435.68	472.62	504.34	135.67	107.17	119.33	54.05	83.79	130.93
"ENSMUSG00000029822"	542.06	321.81	689.74	2441.29	1344	1567.1	2150.67	4081.44	4679.78
"ENSMUSG00000029832"	4.63	17.88	2.77	149	142.9	52.87	229.23	217.21	268.1
"ENSMUSG00000029840"	16059.16	10947.91	14533.04	6223.61	3716.28	5111.39	2445.12	4268.55	5028.94
"ENSMUSG00000029860"	9306.56	11952.22	11614.95	4434.01	6117.52	4041.99	5117.62	4700.53	4367.15
"ENSMUSG00000029864"	135.98	216.1	150.82	69.01	40.55	92.89	53.11	23.59	16.92
"ENSMUSG00000029875"	2.78	8.55	2.77	218.8	388.14	122.35	35.41	336.8	327.78
"ENSMUSG00000029919"	563.33	411.21	893.14	285.46	244.28	240.16	115.55	130.98	112.23
"ENSMUSG00000029925"	1875	2092.57	2152.94	273.69	388.14	490.9	71.75	93.55	296.61
"ENSMUSG00000029994"	1538.3	1191.65	1490.87	2642.05	3491.31	2585.15	9913.75	6098.15	6953.76
"ENSMUSG00000029998"	951.84	905.59	970.62	599.93	403.59	247.72	553.51	781.79	770.46
"ENSMUSG00000030017"	136.9	287.61	1501.25	0	0	0.76	2.8	2.44	1.78
"ENSMUSG00000030019"	739.09	879.94	888.3	415.64	334.07	490.14	191.96	459.64	456.04
"ENSMUSG00000030029"	45.33	20.21	47.04	513.67	322.48	240.16	671.85	506.82	529.97
"ENSMUSG00000030036"	4221.76	4205.35	3351.86	2274.25	2714.07	1537.65	1804.96	1712.46	1486.59
"ENSMUSG00000030041"	139.68	223.09	166.73	334.08	448	352.69	443.55	256.26	252.96
"ENSMUSG00000030064"	2770.41	2025.72	2327.28	596.01	633.38	330.79	362.48	613.39	626.17
"ENSMUSG00000030084"	170.2	233.2	170.88	308.98	717.38	294.54	181.71	100.88	233.37
"ENSMUSG00000030091"	11560.82	9124.3	11614.95	6990.58	3575.31	2835.89	3100.2	8558.24	8273.8
"ENSMUSG00000030094"	743.71	888.49	874.46	249.38	170.9	98.94	161.21	261.95	110.45
"ENSMUSG00000030101"	3224.6	3205.71	3277.84	1456.31	1392.28	1007.48	1911.19	2473.1	2662.33
"ENSMUSG00000030102"	3344.85	3453.68	3798.09	1260.25	966.48	1239.33	278.62	728.91	849.74
"ENSMUSG00000030114"	0	5.44	23.52	36.86	37.66	74.01	17.7	18.71	40.08
"ENSMUSG00000030117"	0	0	0.69	35.29	45.38	30.21	0.93	0	0
"ENSMUSG00000030120"	3601.08	4112.08	3532.43	6336.54	7678.76	7558.33	15913.81	8631.46	8353.07
"ENSMUSG00000030124"	9.25	17.1	16.6	71.36	101.38	30.21	29.82	13.02	11.58
"ENSMUSG00000030126"	197.95	297.72	219.31	516.8	620.83	804.32	713.78	606.89	575.4
"ENSMUSG00000030134"	12.03	7.77	23.52	62.74	132.28	138.96	258.12	172.47	154.98
"ENSMUSG00000030138"	1461.52	1109.25	1253.58	728.55	749.24	487.12	616.87	750.07	989.58
"ENSMUSG00000030144"	17.58	24.1	16.6	64.31	158.34	253.76	11.18	4.88	16.03
"ENSMUSG00000030148"	1828.75	2262.03	2105.9	291.73	642.07	608.71	9.32	10.58	15.14
"ENSMUSG00000030154"	8.33	9.33	5.53	244.68	290.62	273.39	1.86	76.47	68.58
"ENSMUSG00000030156"	7448.21	6789.2	8694.78	3894.46	1106.48	3384.18	709.12	1683.99	1443.84
"ENSMUSG00000030157"	83.25	129.04	137.67	152.92	309.93	217.51	333.6	398.63	352.72
"ENSMUSG00000030165"	1027.69	988.76	1088.23	1683.73	2299.86	3054.15	505.05	966.46	967.31
